dataset,n,R,metodo,tiempo
mejor-caso-bt,98,1,BT,0.359833
mejor-caso-bt,99,1,BT,0.370843
mejor-caso-bt,100,1,BT,0.370282
mejor-caso-bt,101,1,BT,0.378247
mejor-caso-bt,102,1,BT,0.392323
mejor-caso-bt,103,1,BT,0.406921
mejor-caso-bt,104,1,BT,0.397453
mejor-caso-bt,105,1,BT,0.406731
mejor-caso-bt,106,1,BT,0.418933
mejor-caso-bt,107,1,BT,0.416138
mejor-caso-bt,108,1,BT,0.421378
mejor-caso-bt,109,1,BT,0.382696
mejor-caso-bt,110,1,BT,0.395189
mejor-caso-bt,111,1,BT,0.439802
mejor-caso-bt,112,1,BT,0.448929
mejor-caso-bt,113,1,BT,0.464138
mejor-caso-bt,114,1,BT,0.388256
mejor-caso-bt,115,1,BT,0.472133
mejor-caso-bt,116,1,BT,0.393666
mejor-caso-bt,117,1,BT,0.496669
mejor-caso-bt,118,1,BT,0.521395
mejor-caso-bt,119,1,BT,0.520032
mejor-caso-bt,120,1,BT,0.511106
mejor-caso-bt,121,1,BT,1.06394
mejor-caso-bt,122,1,BT,0.560808
mejor-caso-bt,123,1,BT,0.46556
mejor-caso-bt,124,1,BT,0.947482
mejor-caso-bt,125,1,BT,0.496619
mejor-caso-bt,126,1,BT,0.597858
mejor-caso-bt,127,1,BT,0.574123
mejor-caso-bt,128,1,BT,0.586656
mejor-caso-bt,129,1,BT,0.59915
mejor-caso-bt,130,1,BT,0.621512
mejor-caso-bt,131,1,BT,0.618376
mejor-caso-bt,132,1,BT,0.692064
mejor-caso-bt,133,1,BT,0.643433
mejor-caso-bt,134,1,BT,0.632422
mejor-caso-bt,135,1,BT,0.564326
mejor-caso-bt,136,1,BT,0.656287
mejor-caso-bt,137,1,BT,0.819052
mejor-caso-bt,138,1,BT,0.815856
mejor-caso-bt,139,1,BT,0.694499
mejor-caso-bt,140,1,BT,0.814814
mejor-caso-bt,141,1,BT,1.08392
mejor-caso-bt,142,1,BT,0.987796
mejor-caso-bt,143,1,BT,0.733622
mejor-caso-bt,144,1,BT,0.735726
mejor-caso-bt,145,1,BT,0.765461
mejor-caso-bt,146,1,BT,0.755362
mejor-caso-bt,147,1,BT,0.768457
mejor-caso-bt,148,1,BT,0.778776
mejor-caso-bt,149,1,BT,0.772103
peor-caso-bt,0,1000,BT,0.023283
peor-caso-bt,1,2000,BT,0.101199
peor-caso-bt,2,3000,BT,0.257872
peor-caso-bt,3,4000,BT,0.506256
peor-caso-bt,4,5000,BT,0.888321
peor-caso-bt,5,6000,BT,1.35072
peor-caso-bt,6,7000,BT,1.95846
peor-caso-bt,7,8000,BT,2.82323
peor-caso-bt,8,9000,BT,3.82444
peor-caso-bt,9,10000,BT,4.74165
peor-caso-bt,10,11000,BT,6.08046
peor-caso-bt,11,12000,BT,7.33712
peor-caso-bt,12,13000,BT,8.7079
peor-caso-bt,13,14000,BT,11.8661
peor-caso-bt,14,15000,BT,12.5253
peor-caso-bt,15,16000,BT,14.9196
peor-caso-bt,16,17000,BT,17.7286
peor-caso-bt,17,18000,BT,19.8816
peor-caso-bt,18,19000,BT,22.5685
peor-caso-bt,19,20000,BT,25.0298
peor-caso-bt,20,21000,BT,29.5648
peor-caso-bt,21,22000,BT,31.1205
peor-caso-bt,22,23000,BT,38.5181
peor-caso-bt,23,24000,BT,40.1578
peor-caso-bt,24,25000,BT,66.9113
peor-caso-bt,25,26000,BT,51.2109
peor-caso-bt,26,27000,BT,55.4812
peor-caso-bt,27,28000,BT,59.9948
peor-caso-bt,28,29000,BT,77.9285
peor-caso-bt,29,30000,BT,72.09
peor-caso-bt,30,31000,BT,78.8911
peor-caso-bt,31,32000,BT,92.0912
peor-caso-bt,32,33000,BT,97.0313
peor-caso-bt,33,34000,BT,108.21
peor-caso-bt,34,35000,BT,111.323
peor-caso-bt,35,36000,BT,122.8
peor-caso-bt,36,37000,BT,130.115
peor-caso-bt,37,38000,BT,133.706
peor-caso-bt,38,39000,BT,159.562
peor-caso-bt,39,40000,BT,152.906
peor-caso-bt,40,41000,BT,173.162
peor-caso-bt,41,42000,BT,169.2
peor-caso-bt,42,43000,BT,185.923
peor-caso-bt,43,44000,BT,197.093
peor-caso-bt,44,45000,BT,203.937
peor-caso-bt,45,46000,BT,219.719
peor-caso-bt,46,47000,BT,236.331
peor-caso-bt,47,48000,BT,249.637
peor-caso-bt,48,49000,BT,263.229
peor-caso-bt,49,50000,BT,272.22
peor-caso-bt,50,51000,BT,308.761
peor-caso-bt,51,52000,BT,320.316
peor-caso-bt,52,53000,BT,330.841
peor-caso-bt,53,54000,BT,326.979
peor-caso-bt,54,55000,BT,365.338
peor-caso-bt,55,56000,BT,399.285
peor-caso-bt,56,57000,BT,392.6
peor-caso-bt,57,58000,BT,419.981
peor-caso-bt,58,59000,BT,428.485
peor-caso-bt,59,60000,BT,464.822
peor-caso-bt,60,61000,BT,466.437
peor-caso-bt,61,62000,BT,496.418
peor-caso-bt,62,63000,BT,580.775
peor-caso-bt,63,64000,BT,552.953
peor-caso-bt,64,65000,BT,561.198
peor-caso-bt,65,66000,BT,595.478
peor-caso-bt,66,67000,BT,605.043
peor-caso-bt,67,68000,BT,634.249
peor-caso-bt,68,69000,BT,686.743
peor-caso-bt,69,70000,BT,697.196
peor-caso-bt,70,71000,BT,725.005
peor-caso-bt,71,72000,BT,750.201
peor-caso-bt,72,73000,BT,791.924
peor-caso-bt,73,74000,BT,803.569
peor-caso-bt,74,75000,BT,848.029
peor-caso-bt,75,76000,BT,852.074
peor-caso-bt,76,77000,BT,888.286
peor-caso-bt,77,78000,BT,966.634
peor-caso-bt,78,79000,BT,968.025
peor-caso-bt,79,80000,BT,1001.04
peor-caso-bt,80,81000,BT,1030.62
peor-caso-bt,81,82000,BT,1044.64
peor-caso-bt,82,83000,BT,1141.1
peor-caso-bt,83,84000,BT,1159.79
peor-caso-bt,84,85000,BT,1171.93
peor-caso-bt,85,86000,BT,1240.37
peor-caso-bt,86,87000,BT,1249.04
peor-caso-bt,87,88000,BT,1293.72
peor-caso-bt,88,89000,BT,1329.7
peor-caso-bt,89,90000,BT,1381.24
peor-caso-bt,90,91000,BT,1475.03
peor-caso-bt,91,92000,BT,1451.21
peor-caso-bt,92,93000,BT,1446.39
peor-caso-bt,93,94000,BT,1564.76
peor-caso-bt,94,95000,BT,1580.45
peor-caso-bt,95,96000,BT,1617.12
peor-caso-bt,96,97000,BT,1656.33
peor-caso-bt,97,98000,BT,1738.75
peor-caso-bt,98,99000,BT,1795.79
peor-caso-bt,99,100000,BT,1832.67
peor-caso-bt,100,101000,BT,1930.36
peor-caso-bt,101,102000,BT,1965.72
peor-caso-bt,102,103000,BT,1999.25
peor-caso-bt,103,104000,BT,2021.83
peor-caso-bt,104,105000,BT,2101.7
peor-caso-bt,105,106000,BT,2124.25
peor-caso-bt,106,107000,BT,2265.71
peor-caso-bt,107,108000,BT,2368.29
peor-caso-bt,108,109000,BT,2310.84
peor-caso-bt,109,110000,BT,2450.53
peor-caso-bt,110,111000,BT,2433.47
peor-caso-bt,111,112000,BT,2541.53
peor-caso-bt,112,113000,BT,2631.72
peor-caso-bt,113,114000,BT,2699.54
peor-caso-bt,114,115000,BT,2793.43
peor-caso-bt,115,116000,BT,2792.63
peor-caso-bt,116,117000,BT,2908.54
peor-caso-bt,117,118000,BT,2901.88
peor-caso-bt,118,119000,BT,2968.48
peor-caso-bt,119,120000,BT,3052.8
peor-caso-bt,120,121000,BT,3196.55
peor-caso-bt,121,122000,BT,3162.91
peor-caso-bt,122,123000,BT,3500.98
peor-caso-bt,123,124000,BT,3336.13
peor-caso-bt,124,125000,BT,3436.7
peor-caso-bt,125,126000,BT,3545.08
peor-caso-bt,126,127000,BT,3579.48
peor-caso-bt,127,128000,BT,3767.43
peor-caso-bt,128,129000,BT,3813.45
peor-caso-bt,129,130000,BT,3834.64
peor-caso-bt,130,131000,BT,3898.82
peor-caso-bt,131,132000,BT,4143.23
peor-caso-bt,132,133000,BT,4130.11
peor-caso-bt,133,134000,BT,4334.92
peor-caso-bt,134,135000,BT,4310.63
peor-caso-bt,135,136000,BT,4453.66
peor-caso-bt,136,137000,BT,4597.97
peor-caso-bt,137,138000,BT,4676.46
peor-caso-bt,138,139000,BT,4690.28
peor-caso-bt,139,140000,BT,4771.16
peor-caso-bt,140,141000,BT,4832.74
peor-caso-bt,141,142000,BT,4884.96
peor-caso-bt,142,143000,BT,4974.12
peor-caso-bt,143,144000,BT,5061.64
peor-caso-bt,144,145000,BT,5205.96
peor-caso-bt,145,146000,BT,5308.67
peor-caso-bt,146,147000,BT,5478.86
peor-caso-bt,147,148000,BT,5613.97
peor-caso-bt,148,149000,BT,5764.72
peor-caso-bt,149,150000,BT,5834.55
FB_res_peso_asc,0,99997,BT,0.002204
FB_res_peso_asc,0,99997,BT-F,0.001734
FB_res_peso_asc,0,99997,BT-O,0.001733
FB_res_peso_asc,1,7,BT,0.001663
FB_res_peso_asc,1,7,BT-F,0.001844
FB_res_peso_asc,1,7,BT-O,0.001934
FB_res_peso_asc,2,18,BT,0.002595
FB_res_peso_asc,2,18,BT-F,0.002614
FB_res_peso_asc,2,18,BT-O,0.002515
FB_res_peso_asc,3,9,BT,0.002285
FB_res_peso_asc,3,9,BT-F,0.001503
FB_res_peso_asc,3,9,BT-O,0.003136
FB_res_peso_asc,4,37,BT,0.003466
FB_res_peso_asc,4,37,BT-F,0.003767
FB_res_peso_asc,4,37,BT-O,0.00532
FB_res_peso_asc,5,46,BT,0.008435
FB_res_peso_asc,5,46,BT-F,0.009608
FB_res_peso_asc,5,46,BT-O,0.010871
FB_res_peso_asc,6,24,BT,0.004508
FB_res_peso_asc,6,24,BT-F,0.011131
FB_res_peso_asc,6,24,BT-O,0.022772
FB_res_peso_asc,7,69,BT,0.007635
FB_res_peso_asc,7,69,BT-F,0.009908
FB_res_peso_asc,7,69,BT-O,0.041638
FB_res_peso_asc,8,77,BT,0.015348
FB_res_peso_asc,8,77,BT-F,0.014627
FB_res_peso_asc,8,77,BT-O,0.10199
FB_res_peso_asc,9,88,BT,0.008546
FB_res_peso_asc,9,88,BT-F,0.009668
FB_res_peso_asc,9,88,BT-O,0.519199
FB_res_peso_asc,10,96,BT,0.010269
FB_res_peso_asc,10,96,BT-F,0.012223
FB_res_peso_asc,10,96,BT-O,0.717308
FB_res_peso_asc,11,106,BT,0.017032
FB_res_peso_asc,11,106,BT-F,0.025407
FB_res_peso_asc,11,106,BT-O,0.873049
FB_res_peso_asc,12,96,BT,0.014327
FB_res_peso_asc,12,96,BT-F,0.006913
FB_res_peso_asc,12,96,BT-O,2.09862
FB_res_peso_asc,13,129,BT,0.033813
FB_res_peso_asc,13,129,BT-F,0.041959
FB_res_peso_asc,13,129,BT-O,9.25222
FB_res_peso_asc,14,114,BT,0.013826
FB_res_peso_asc,14,114,BT-F,0.017803
FB_res_peso_asc,14,114,BT-O,7.54331
FB_res_peso_asc,15,131,BT,0.061344
FB_res_peso_asc,15,131,BT-F,0.033292
FB_res_peso_asc,15,131,BT-O,18.2181
FB_res_peso_asc,16,152,BT,0.034034
FB_res_peso_asc,16,152,BT-F,0.037971
FB_res_peso_asc,16,152,BT-O,36.8303
FB_res_peso_asc,17,167,BT,0.043541
FB_res_peso_asc,17,167,BT-F,0.089387
FB_res_peso_asc,17,167,BT-O,69.8955
FB_res_peso_asc,18,146,BT,0.035967
FB_res_peso_asc,18,146,BT-F,0.048711
FB_res_peso_asc,18,146,BT-O,152.443
FB_res_peso_asc,19,181,BT,0.103083
FB_res_peso_asc,19,181,BT-F,0.176008
FB_res_peso_asc,19,181,BT-O,296.334
FB_res_peso_asc,20,195,BT,0.047949
FB_res_peso_asc,20,195,BT-F,0.060423
FB_res_peso_asc,20,195,BT-O,618.215
FB_res_peso_asc,21,209,BT,0.093734
FB_res_peso_asc,21,209,BT-F,0.117068
FB_res_peso_asc,21,209,BT-O,1264.18
FB_res_peso_asc,22,217,BT,0.578269
FB_res_peso_asc,22,217,BT-F,0.77698
FB_res_peso_asc,22,217,BT-O,2453.6
FB_res_peso_asc,23,229,BT,0.307985
FB_res_peso_asc,23,229,BT-F,0.427407
FB_res_peso_asc,23,229,BT-O,5085.13
FB_res_peso_asc,24,230,BT,0.178812
FB_res_peso_asc,24,230,BT-F,0.246952
FB_res_peso_asc,24,230,BT-O,10280.9
FB_res_peso_asc,25,234,BT,0.292228
FB_res_peso_asc,25,234,BT-F,0.539269
FB_res_peso_asc,25,234,BT-O,21028.9
FB_res_peso_asc,26,260,BT,1.31282
FB_res_peso_asc,26,260,BT-F,3.18986
FB_res_peso_asc,26,260,BT-O,41014.9
FB_res_peso_desc,0,99999,BT,0.002164
FB_res_peso_desc,0,99999,BT-F,0.002234
FB_res_peso_desc,0,99999,BT-O,0.001614
FB_res_peso_desc,1,3,BT,0.001834
FB_res_peso_desc,1,3,BT-F,0.001874
FB_res_peso_desc,1,3,BT-O,0.001883
FB_res_peso_desc,2,19,BT,0.002656
FB_res_peso_desc,2,19,BT-F,0.002705
FB_res_peso_desc,2,19,BT-O,0.002585
FB_res_peso_desc,3,24,BT,0.002364
FB_res_peso_desc,3,24,BT-F,0.003697
FB_res_peso_desc,3,24,BT-O,0.003006
FB_res_peso_desc,4,40,BT,0.00502
FB_res_peso_desc,4,40,BT-F,0.006212
FB_res_peso_desc,4,40,BT-O,0.007885
FB_res_peso_desc,5,33,BT,0.003066
FB_res_peso_desc,5,33,BT-F,0.003136
FB_res_peso_desc,5,33,BT-O,0.009357
FB_res_peso_desc,6,60,BT,0.006723
FB_res_peso_desc,6,60,BT-F,0.013987
FB_res_peso_desc,6,60,BT-O,0.006272
FB_res_peso_desc,7,54,BT,0.003817
FB_res_peso_desc,7,54,BT-F,0.006272
FB_res_peso_desc,7,54,BT-O,0.0526
FB_res_peso_desc,8,70,BT,0.00504
FB_res_peso_desc,8,70,BT-F,0.005491
FB_res_peso_desc,8,70,BT-O,0.095942
FB_res_peso_desc,9,85,BT,0.008496
FB_res_peso_desc,9,85,BT-F,0.016872
FB_res_peso_desc,9,85,BT-O,0.19026
FB_res_peso_desc,10,96,BT,0.029555
FB_res_peso_desc,10,96,BT-F,0.097985
FB_res_peso_desc,10,96,BT-O,0.42872
FB_res_peso_desc,11,101,BT,0.033773
FB_res_peso_desc,11,101,BT-F,0.079701
FB_res_peso_desc,11,101,BT-O,1.57503
FB_res_peso_desc,12,113,BT,0.085762
FB_res_peso_desc,12,113,BT-F,0.162697
FB_res_peso_desc,12,113,BT-O,1.41638
FB_res_peso_desc,13,118,BT,0.110229
FB_res_peso_desc,13,118,BT-F,0.167176
FB_res_peso_desc,13,118,BT-O,9.02495
FB_res_peso_desc,14,127,BT,0.017543
FB_res_peso_desc,14,127,BT-F,0.02109
FB_res_peso_desc,14,127,BT-O,8.48507
FB_res_peso_desc,15,143,BT,0.049454
FB_res_peso_desc,15,143,BT-F,0.291882
FB_res_peso_desc,15,143,BT-O,20.7001
FB_res_peso_desc,16,155,BT,0.02631
FB_res_peso_desc,16,155,BT-F,0.039815
FB_res_peso_desc,16,155,BT-O,33.7091
FB_res_peso_desc,17,146,BT,0.105259
FB_res_peso_desc,17,146,BT-F,0.127321
FB_res_peso_desc,17,146,BT-O,68.2847
FB_res_peso_desc,18,179,BT,0.090862
FB_res_peso_desc,18,179,BT-F,0.160584
FB_res_peso_desc,18,179,BT-O,141.437
FB_res_peso_desc,19,147,BT,0.121099
FB_res_peso_desc,19,147,BT-F,0.150475
FB_res_peso_desc,19,147,BT-O,306.812
FB_res_peso_desc,20,198,BT,0.077677
FB_res_peso_desc,20,198,BT-F,0.094278
FB_res_peso_desc,20,198,BT-O,585.774
FB_res_peso_desc,21,208,BT,0.081564
FB_res_peso_desc,21,208,BT-F,0.290099
FB_res_peso_desc,21,208,BT-O,1199.11
FB_res_peso_desc,22,211,BT,0.184068
FB_res_peso_desc,22,211,BT-F,0.2645
FB_res_peso_desc,22,211,BT-O,2414.94
FB_res_peso_desc,23,221,BT,0.503522
FB_res_peso_desc,23,221,BT-F,0.708529
FB_res_peso_desc,23,221,BT-O,4996.57
FB_res_peso_desc,24,236,BT,0.30692
FB_res_peso_desc,24,236,BT-F,0.638086
FB_res_peso_desc,24,236,BT-O,10118.5
FB_res_peso_desc,25,227,BT,0.497379
FB_res_peso_desc,25,227,BT-F,0.714999
FB_res_peso_desc,25,227,BT-O,20298.1
FB_res_peso_desc,26,260,BT,0.126759
FB_res_peso_desc,26,260,BT-F,0.143631
FB_res_peso_desc,26,260,BT-O,42616.6
